5611311868823517387,,,,,抱歉，此微博已被删除。查看帮助：http://t.cn/8sYl7Qb,ics3wY,,,,,,,,,1306485354000
5608348242619037589,1784537661,1784537661,羅志祥,,上海演唱會見喔！謝謝筆筆來當我的嘉賓！,hvqH6j,iPhone客户端,http://ww2.sinaimg.cn/wap180/6a5de23djw1dhclkt3a6yj.jpg,,,,12763,11506,37,1305795331000
2011103022548769078,1784537661,1784537661,羅志祥,,前陣子拍攝內地德克士的廣告~他們的炸雞好吃到爆~我那兩天大約吃了100支雞腿！那個味道一直在我嘴裡永遠難忘[good],bglQZL,iPhone客户端,http://ww3.sinaimg.cn/wap180/6a5de23djw6deuhg560fcj.jpg,,,,7261,9660,20,1299060708000
5611209339375298309,,,,,抱歉，此微博已被作者删除。查看帮助：http://t.cn/zWSudZc,ibhNTI,,,,,,,,,1306461482000
3895667317150541,2006443075,2006443075,陈雪俪,,分享Y(^_^)Y你喜欢么？ 温岭·松门镇,CE8K7u0bj,iPad客户端,"http://ww2.sinaimg.cn/thumb180/7797e443jw1ewtobhhf97j20x718ggxa.jpg,http://ww2.sinaimg.cn/thumb180/7797e443jw1ewtobjvotsj218g0x7dqc.jpg,http://ww2.sinaimg.cn/thumb180/7797e443jw1ewtobkw5p1j218g0x7wp9.jpg,http://ww4.sinaimg.cn/thumb180/7797e443jw1ewtoblzdvej20x718gtk3.jpg",,,,0,0,3,1444282929000
3877284463033177,2006443075,2006443075,陈雪俪,,来看看我拍的视频：“hi爆”，点此播放>>美拍（通过 #美拍# 拍摄）,CwqwmcJ4d,美拍,,,,,0,0,0,1439900114000
3844876259017252,2006443075,2006443075,陈雪俪,,我刚发了段超好玩的视频，点此播放>>美拍（通过 #美拍# 拍摄）,CiPr3BPNy,美拍,,,,,0,0,1,1432173396000
3840599322556090,5067321419,5067321419,湖南卫视花儿与少年,,#花儿与少年# 【看电视，赢手机】今晚守候《花儿与少年》，参与答题赢大奖啦！剑桥第一晚，杨洋和井柏然到底是怎么睡的呢？答案就在电视直播里~转发并评论回答微博，回答正确就有机会获得vivo X5Max+花儿与少年特别纪念版手机一台。节目结束后10分钟后，马上公布抽奖名单。盯紧电视，千万不要错过哦~~,Ch2aMaIXg,360安全浏览器,"http://ww4.sinaimg.cn/thumb180/005wVXMDgw1erxzu5s3pej31hc0u0gp1.jpg,http://ww2.sinaimg.cn/thumb180/005wVXMDgw1erxzu65iuvj30ly0optck.jpg,http://ww3.sinaimg.cn/thumb180/005wVXMDgw1erxzu6x5l6j30mi0u049r.jpg",,,,3314,3844,1514,1431153696000
3840718928301068,2006443075,2006443075,陈雪俪,3840599322556090,搬垫子睡地上，分头睡 //@湖南卫视花儿与少年:#花儿与少年# 【看电视，赢手机】各位花粉，今晚收看《花儿与少年》，还有大奖哦！剑桥第一晚，杨洋和井柏然到底是怎么睡的呢？转发并评论回答微博，回答正确就有机会获得vivo X5Max+花儿与少年特别纪念版手机一台。,Ch5hGyPuc,iPad客户端,,,,,0,0,3,1431182211000
3834756422210597,2006443075,2006443075,陈雪俪,,来看看我拍的视频：“苦逼的凤梨馅儿！纯手工无添加呀！”，点此播放>>美拍（通过 #美拍# 拍摄）,CeAaK9h4N,美拍,,,,,0,0,0,1429760639000
3824655116981879,2006443075,2006443075,陈雪俪,,#我的生活IN记# >>  网页链接,CalojtiiX,in,http://ww4.sinaimg.cn/wap180/7797e443jw1eqj4omx3tuj20k00f0jte.jpg,,,,0,1,1,1427352301000
3819567468405227,3169262680,3169262680,ani___,,应大家要求，美食攻略写好了，嘿嘿，我也有很多想吃的没有吃，留点遗憾，下次再去，嘿嘿，@韩国行,C8d2qzgAb,iPhone 6 Plus,"http://ww4.sinaimg.cn/thumb180/bce71c58jw1eq2wdenfu5j20yi1pchdt.jpg,http://ww2.sinaimg.cn/thumb180/bce71c58jw1eq2wdilvelj20yi1pc7wh.jpg,http://ww3.sinaimg.cn/thumb180/bce71c58jw1eq2wd3pm4zj20yi1pcb29.jpg,http://ww2.sinaimg.cn/thumb180/bce71c58jw1eq2wdbcdagj20yi1pcb29.jpg,http://ww2.sinaimg.cn/thumb180/bce71c58jw1eq2wd7xipej20yi1pcb29.jpg",,,,543,162,114,1426139311000
3820044972898632,2006443075,2006443075,陈雪俪,3819567468405227,记下了，谢谢  //@韩国行:每一位亲能否很好的自由行，就是去过的亲精心留下的游记带来的帮助[心][心] 精心写下的更多游记链接： 网页链接,C8psBca48,iPad客户端,,,,,0,0,0,1426253157000
3817824533118438,2006443075,2006443075,陈雪俪,,来看看我拍的视频：“根本停不下来！[坏笑]”，点此播放>>美拍（通过 #美拍# 拍摄）,C7tHfd5fo,美拍,,,,,0,0,0,1425723761000
3817823715397170,2006443075,2006443075,陈雪俪,,来看看我拍的视频：“带上墨镜，马儿骑起来！[眼泪]”，点此播放>>美拍（通过 #美拍# 拍摄）,C7tFVmE38,美拍,,,,,0,0,0,1425723566000
3816808714442127,,,,,抱歉，此微博已被作者删除。查看帮助：http://t.cn/zWSudZc,C73gPiDBd,,,,,,,,,1425481573000
3817386320910095,2006443075,2006443075,陈雪俪,3816808714442127,还是一样，衣服哪里买？我活得不如这小妞呢，汗颜[汗][汗],C7iis3OKX,iPad客户端,,,,,0,0,0,1425619285000
3816733284859891,2006443075,2006443075,陈雪俪,,世上无难事，只怕有钱人。羊年到了，够壕才够拽！超多明星大咖正在派发除夕现金红包，总共1亿现金，快来试试手气！~[发红包][发红包] 北京现代 的红包,C71jakohl,手机微博触屏版,,,,,0,0,0,1425463589000
3815581754754027,2006443075,2006443075,陈雪俪,,来看看我拍的视频：“听懂了么？看官”，点此播放>>美拍（通过 #美拍# 拍摄）,C6xlRjWJR,美拍,,,,,0,0,0,1425189042000
3813161365080114,2006443075,2006443075,陈雪俪,,世上无难事，只怕有钱人。羊年到了，够壕才够拽！超多明星大咖正在派发除夕现金红包，总共1亿现金，快来试试手气！~[发红包][发红包] 魅蓝手机 的红包,C5wo0ljzk,手机微博触屏版,,,,,0,0,0,1424611977000
3812309144785350,2006443075,2006443075,陈雪俪,,我刚发了段超好玩的视频，点此播放>>美拍（通过 #美拍# 拍摄）,C5adsk4T4,美拍,,,,,0,0,0,1424408791000
3812034926196975,2006443075,2006443075,陈雪俪,,羊年到，福运到，一起来发红包！动动手指就能和明星大咖们一起派发新春大红包，速来喜气洋洋发红包~ 蒋劲夫 的红包,C535aq07d,手机微博触屏版,,,,,0,0,0,1424343413000
3811704490250002,2006443075,2006443075,陈雪俪,,#吴克羣的红包#世上无难事，只怕有钱人。羊年快到了，够壕才够拽！吴克羣 在发红包哦，快来试试手气！~[发红包][发红包]吴克羣 的红包,C4Uud132i,手机微博触屏版,,,,,0,0,0,1424264631000
3811702628312208,2006443075,2006443075,陈雪俪,,#高梓淇的红包#世上无难事，只怕有钱人。羊年快到了，够壕才够拽！高梓淇 在发红包哦，快来试试手气！~[发红包][发红包]高梓淇 的红包,C4UrcySnS,手机微博触屏版,,,,,0,0,0,1424264187000
3811702619902658,2006443075,2006443075,陈雪俪,,#高梓淇的红包#世上无难事，只怕有钱人。羊年快到了，够壕才够拽！高梓淇 在发红包哦，快来试试手气！~[发红包][发红包]高梓淇 的红包,C4UrbFy8i,手机微博触屏版,,,,,0,0,0,1424264185000
3811702581855716,2006443075,2006443075,陈雪俪,,#高梓淇的红包#挣钱是一种能力，抢红包拼的是技术。我抢到了高梓淇 和@支付宝钱包 一起发出的现金红包，羊年好运就此开启！你也来试试手气吧~╮ (￣ 3￣) ╭高梓淇 的红包,C4Ur87MKU,粉丝红包,,,,,0,0,0,1424264176000
3811689944413635,2006443075,2006443075,陈雪俪,,#聊春晚#春晚不能错过，坐被头看！[哈哈] 网页链接,C4U6KiwbF,iPad客户端,,,,,0,0,0,1424261162000
3809877992354312,2006443075,2006443075,陈雪俪,,太对了，脑残编剧，果断弃剧！ 《千金女贼》原谅我不该有的暧昧,C48Yf9SsM,爱奇艺PPS,http://ww4.sinaimg.cn/wap180/7797e443jw1ep7zjz1j1vj207w04gdfs.jpg,,,,0,0,0,1423829158000
3809872468626629,2006443075,2006443075,陈雪俪,,#贾乃亮的红包#实在实在真实在！我在贾乃亮 的粉丝红包中抽到了@快的打车 提供的“快的打车6元红包”，羊年未到，好运先来！你也快来试试手气~贾乃亮 的红包,C48PkAcbb,粉丝红包,,,,,0,0,0,1423827843000
3805906372663722,1886477075,1886477075,赤道少女,,#双马尾日# 阿姨强行装嫩[挖鼻屎],C2tEpbaXg,一个铁T的iPhone 6,http://ww3.sinaimg.cn/wap180/70715b13jw1eovbf3awv7j20qo0zkagg.jpg,,,,141,870,1676,1422882252000
3805913645653024,2006443075,2006443075,陈雪俪,3805906372663722,我要红包！接发去 //@小野妹子学吐槽:内部消息，洗屌为参加我这个活动，前天花了2000多块接头发。实力贵妇。,C2tQ8nIBO,iPad客户端,,,,,0,0,0,1422883985000
3805170364419591,2006443075,2006443075,陈雪俪,,#千金女贼#一集太快，只想知道是快乐的结局才想追，谁告诉我结局好坏！太虐了！糖糖，一剧两男人，真的好吗？[嘻嘻][嘻嘻][花心]@唐嫣 松交路,C2aviixJJ,iPad客户端,,,,,0,0,3,1422706774000
3803712713703410,2006443075,2006443075,陈雪俪,,#何以笙箫默精华版##电视剧何以笙箫默#精华版狠好看，简单明了没有作，全是爱看的，跟着脚本走，点赞吧！这样简简单单的恋爱，只得一人心，完美！@电视剧何以笙箫默 @佐卡伊钻石 松交路,C1yAffxqq,iPad客户端,"http://ww3.sinaimg.cn/thumb180/7797e443jw1eoobfecydtj218g0x7tlf.jpg,http://ww4.sinaimg.cn/thumb180/7797e443jw1eoobfhi9t6j218g0x74bo.jpg,http://ww4.sinaimg.cn/thumb180/7797e443jw1eoobfln540j218g0x7ds3.jpg,http://ww2.sinaimg.cn/thumb180/7797e443jw1eoobfoh4baj218g0x77h1.jpg,http://ww2.sinaimg.cn/thumb180/7797e443jw1eoobfs2yvzj218g0x74ch.jpg,http://ww3.sinaimg.cn/thumb180/7797e443jw1eoobfu6yhaj218g0x7tk8.jpg,http://ww4.sinaimg.cn/thumb180/7797e443jw1eoobfwi2djj218g0x7nbt.jpg,http://ww4.sinaimg.cn/thumb180/7797e443jw1eoobfy9affj218g0x717y.jpg",,,,0,0,2,1422359242000
3803339244499977,1761701045,1761701045,佐卡伊钻石,,#sunshine爱情七约#之【情敌】我若在你心上，情敌三千又何妨？优秀的何以琛，清丽的赵默笙，即使被无数人爱慕，依旧是彼此的唯一。你的爱情遭遇过情敌的阻碍吗？又有着怎样的坚持？以#sunshine爱情七约#为话题转发本微博，说说你的爱情约定，赢取剧中赵默笙同款sunshine项链[心],C1oRSiSEh,专业版微博,"http://ww2.sinaimg.cn/thumb180/69016cb5gw1eon4krf2gog20c80c8adc.gif,http://ww3.sinaimg.cn/thumb180/69016cb5gw1eon4ktd1ngg20c80c878e.gif,http://ww1.sinaimg.cn/thumb180/69016cb5gw1eon4kv4r76g20c80c8tcz.gif,http://ww1.sinaimg.cn/thumb180/69016cb5gw1eon4kwz7c5g20c80c8jvx.gif,http://ww4.sinaimg.cn/thumb180/69016cb5gw1eon4kyms7pg20c80c8783.gif,http://ww2.sinaimg.cn/thumb180/69016cb5gw1eon4l0abllg20c80c8djf.gif,http://ww2.sinaimg.cn/thumb180/69016cb5gw1eon4l1qwzdg20c80c80we.gif,http://ww4.sinaimg.cn/thumb180/69016cb5gw1eon4l3m2wxg20c80c8djj.gif,http://ww2.sinaimg.cn/thumb180/69016cb5gw1eon4l5ac3hg20c80c8gp0.gif",,,,1714,693,146,1422270201000
3803699648497714,2006443075,2006443075,陈雪俪,3803339244499977,现实中很多人为了很多理由不得不将就，因为爱情，有时来的太快来不及相守，有时来的太晚不能再改变将就！一句话一个承诺，有多少人可以遇见对的他！我的，爱情已走远！#电视剧何以笙箫默##SHINee##不舍何以夫妇#,C1yfazEDU,iPad客户端,,,,,0,1,0,1422356127000
3802297677483705,2006443075,2006443075,陈雪俪,,麻烦你告诉我你结婚没有？和唐嫣结婚也不错，呜呜@电视剧何以笙箫默 @钟汉良 松交路,C0XLVvoQV,iPad客户端,,,,,0,0,0,1422021872000
3802133311145291,2006443075,2006443075,陈雪俪,,感情没有永远，你们自己都不能保证永远爱一个人凭什么插足别人，让别人发誓不离婚，关你们鸟事！八卦到别人压力山大，是你们找不到发泄了么？烦死了，再好的爱情谁知道会不会变质！ 松交路,C0TuP4NWr,iPad客户端,,,,,0,0,0,1421982684000
3802119351874615,None,None,,,抱歉，你暂时没有这条微博的查看权限哦。查看帮助：微博帮助 - 问题分类,C0T8j7RFJ,微博 weibo.com,,,,,0,0,0,1421979356000
3802131994168179,2006443075,2006443075,陈雪俪,3802119351874615,就是，关你们屁事，人家的感情人家做主，真是服了你们的多管闲事，支持@陈赫,C0TsHhukH,iPad客户端,,,,,0,0,0,1421982370000
3801175772338926,2006443075,2006443075,陈雪俪,,@电视剧何以笙箫默 #电视剧何以笙箫默#突然这么勇敢，比自卑低头的样子赞多了！赞一个，男神赞！ http://t.cn/RZlfsVA,C0uAp9OsC,iPad客户端,"http://ww2.sinaimg.cn/thumb180/7797e443jw1eog81v423oj20x718gqer.jpg,http://ww3.sinaimg.cn/thumb180/7797e443jw1eog829ulovj20x718g48a.jpg,http://ww4.sinaimg.cn/thumb180/7797e443jw1eog835zwq5j20x718gk1z.jpg",,,,0,0,0,1421754389000
3793850420614605,1257290440,1257290440,__yuMe,,即日起关注+转发@3位好友，1月15日抽出一位一等奖送棉衣，两位二等奖送50元抵用券，这款尖尖帽棉衣是我自己家工厂做的，全网独家，不是某宝上一大堆的超级粘毛的磨毛面料，外面是光面的羽绒布，里面是羽绒棉，第一批就想做活动，等工人做好就卖完了这次第二批刚做好也没剩几件啦！http://t.cn/RZUw1ie,BDntE2zSZ,微博 weibo.com,"http://ww1.sinaimg.cn/thumb180/4af0bac8gw1ensusbs5ubj20rs111106.jpg,http://ww4.sinaimg.cn/thumb180/4af0bac8gw1ensusfgovkj20rs111k0c.jpg,http://ww1.sinaimg.cn/thumb180/4af0bac8gw1ensusgushdj20rs11146l.jpg,http://ww4.sinaimg.cn/thumb180/4af0bac8gw1ensusinx2aj20rs111wkr.jpg,http://ww1.sinaimg.cn/thumb180/4af0bac8gw1ensuslxukrj20rs111q9x.jpg,http://ww4.sinaimg.cn/thumb180/4af0bac8gw1ensusnx0k1j20rs111jzd.jpg,http://ww3.sinaimg.cn/thumb180/4af0bac8gw1ensut3cocpj20m80tmgxd.jpg,http://ww4.sinaimg.cn/thumb180/4af0bac8gw1ensusw6nvfj20m80tm45t.jpg,http://ww1.sinaimg.cn/thumb180/4af0bac8gw1ensustufoej20m80tmaew.jpg",,,,78,35,4,1420007889000
3794325769136011,2006443075,2006443075,陈雪俪,3793850420614605,求中！@Candy袁小瓊 @南南家拉杆箱 @王静娴2011,BDzQkCkH1,iPad客户端,,,,,0,1,1,1420121220000
3792779123128674,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“出门就开心了！”，点此播放>>http://t.cn/RZZsqtV（通过 #美拍# 录制）,BCVBKd7Uu,美拍,,,,,0,0,0,1419752471000
3792102892617248,2006443075,2006443075,陈雪俪,,来看看我拍的MV，点此播放>>http://t.cn/RZhrmkR（通过 #美拍# 录制）,BCE13aYRG,美拍,,,,,0,0,0,1419591244000
3788689949740733,1214435497,1214435497,贾乃亮,,便利店、超市等都有微波炉，可以帮环卫工人加热食物，也可以在里面用餐。恳请政府和各位商家在这样的天气里为环卫工人提供取暖场所和热水，不要令这群拿着社会最低工资的人在没日没夜劳作后，还在寒风中吃着冰冷的饭菜…如果你同意请转发如果你有能力请伸出援手只要一个转发相信爱可以改变世界！[爱心],BBdeiES0B,iPhone 6 Plus,http://ww1.sinaimg.cn/wap180/4862d0a9jw1ence3iy3a5j20dw07xdgk.jpg,,,,40433,5665,103856,1418777537000
3788884804784278,2006443075,2006443075,陈雪俪,3788689949740733,最不喜欢看到这种画面，莫名的感伤中国落后在素质和国民教育！,BBiiAk4BM,iPad客户端,,,,,0,0,0,1418823994000
3788508449715432,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“3”，点此播放>>http://t.cn/RzmGNH1（通过 #美拍# 录制）,BB8vyELqw,美拍,,,,,0,0,0,1418734262000
3788508180779305,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“许愿啦！”，点此播放>>http://t.cn/RzmGoCW（通过 #美拍# 录制）,BB8v83gJr,美拍,,,,,0,0,0,1418734199000
3788504402033574,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“生日快乐！”，点此播放>>http://t.cn/RzmbpLn（通过 #美拍# 录制）,BB8p28x1A,美拍,,,,,0,0,0,1418733297000
3787646667474659,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“一路前行，无语啦！”，点此播放>>http://t.cn/Rz8lifM（通过 #美拍# 录制）,BAM5Avmv1,美拍,,,,,0,0,1,1418528799000
3786147438139690,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“每天看电视！”，点此播放>>http://t.cn/RzWno5W（通过 #美拍# 录制）,BA95ty9vk,美拍,,,,,0,0,1,1418171354000
3779087765838413,2208062665,2208062665,南南家拉杆箱,,rimowa 同款拉杆箱 工厂货源比淘宝价格便宜好多噢,BxbqUouPX,iPhone客户端,"http://ww1.sinaimg.cn/thumb180/839c5cc9jw1emhrb2qcyyj20np0hstba.jpg,http://ww3.sinaimg.cn/thumb180/839c5cc9jw1emhrb27ci3j20qo0hsq92.jpg,http://ww2.sinaimg.cn/thumb180/839c5cc9jw1emhrb2zf11j20go0m4q5b.jpg,http://ww4.sinaimg.cn/thumb180/839c5cc9jw1emhrb3ckifj20ku0ldmzy.jpg,http://ww1.sinaimg.cn/thumb180/839c5cc9jw1emhrb3xbrpj20go0gzgo5.jpg,http://ww3.sinaimg.cn/thumb180/839c5cc9jw1emhrb4daozj20as0f0t9j.jpg,http://ww4.sinaimg.cn/thumb180/839c5cc9jw1emhrb9u9r6j20xc18gqn4.jpg",,,,3,2,3,1416488198000
3779344919410932,2006443075,2006443075,陈雪俪,3779087765838413,我想要？Ni给不？[嘻嘻][嘻嘻][嘻嘻],Bxi7FDude,iPad客户端,,,,,0,3,0,1416549508000
3772038571615185,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“朵朵妹妹萌翻啦[飞吻][飞吻]”，点此播放>>美拍（通过 #美拍# 录制）,Bue3f6Mbn,美拍,,,,,0,0,1,1414807539000
3771014586314883,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“一男两女的处境！如何是好”，点此播放>>美拍（通过 #美拍# 录制）,BtNpEquMX,美拍,,,,,0,0,0,1414563400000
3767099396523624,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“点蜡烛的游戏！[傻笑][傻笑]happy”，点此播放>>美拍（通过 #美拍# 录制）,Bs9yPrn5K,美拍,,,,,0,0,1,1413629946000
3767095906667459,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“仔仔生日快乐！”，点此播放>>美拍（通过 #美拍# 录制）,Bs9tcrYvF,美拍,,,,,0,0,0,1413629114000
3766574089632489,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“读书的乐趣就是滑滑梯吧！”，点此播放>>美拍（通过 #美拍# 录制）,BrVTyEpQJ,美拍,,,,,0,0,0,1413504704000
3766573267541741,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“跑去读书的节奏，脚步都轻快了！”，点此播放>>美拍（通过 #美拍# 录制）,BrVSevDWZ,美拍,,,,,0,0,0,1413504508000
3766246882977179,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“吃蛋糕啦，吵了一上午哈！”，点此播放>>美拍（通过 #美拍# 录制）,BrNnOcuv1,美拍,,,,,0,0,0,1413426693000
3766032550019105,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“原文是“拜托拜托，我要奶茶！”哎！”，点此播放>>美拍（通过 #美拍# 录制）,BrHO704Y9,美拍,,,,,0,0,0,1413375590000
3766030880520579,2006443075,2006443075,陈雪俪,,来看看我拍的MV：“最近学会说“拜托拜托”，一开拍就躲开！呜呜……[害怕]小脚丫香不！？”，点此播放>>美拍（通过 #美拍# 录制）,BrHLq2bqr,美拍,,,,,0,0,0,1413375192000
3765699534909416,,,,,抱歉，此微博已被作者删除。查看帮助：http://t.cn/zWSudZc,Brz8ZkBa8,,,,,,,,,1413296195000
3765963256580442,2006443075,2006443075,陈雪俪,3765699534909416,"Good luck""@lordsavesG",BrG0lrBSa,iPad客户端,,,,,0,0,0,1413359071000
3759110128897944,2006443075,2006443075,陈雪俪,,一定去，不过附送纸巾是不是会更好吖。[嘻嘻]@赵薇 @黄渤 松交路,BoNIUBkLe,iPad客户端,http://ww4.sinaimg.cn/wap180/7797e443jw1ekq0x6jgs5j20jg0jewgy.jpg,,,,0,0,2,1411725158000
3753906121549530,2006443075,2006443075,陈雪俪,,英氏的这款玻尿酸，非常温和，效果持久且稳定。安全食用级别，孕妇可用，适用任何皮肤（干性、长痘、过敏、红血丝、黑头、）补水保湿紧致缩小毛孔平衡肌肤，对于严重过敏性皮肤，微针及微整形后的保养，晒伤灼伤的发红皮肤，都有很好的疗效！绝对正品，统一价390 松交路,BmClm6v6q,Android客户端,"http://ww3.sinaimg.cn/thumb180/7797e443jw1ek9f8p94v9j20hs0hs0tk.jpg,http://ww3.sinaimg.cn/thumb180/7797e443jw1ek9f8pw26sj20hs0hsgmm.jpg,http://ww4.sinaimg.cn/thumb180/7797e443jw1ek9f8r1zzsj20p018g41c.jpg",,,,0,1,0,1410484426000
3750348634125835,None,None,,,抱歉，你暂时没有这条微博的查看权限哦。查看帮助：微博帮助 - 问题分类,Bl7NthjjJ,微博 weibo.com,,,,,0,0,0,1409636255000
3750641313223435,2006443075,2006443075,陈雪俪,3750348634125835,求中，转发！,BlfpxdwyT,Android客户端,,,,,0,0,0,1409706035000
3737772009534508,2006443075,2006443075,陈雪俪,,每天都在想吃什么呢？我想吃大餐！！！[泪] 松交路,BfQCAE0mo,Android客户端,"http://ww4.sinaimg.cn/thumb180/7797e443jw1eityahtfi9j218g0p0jwy.jpg,http://ww2.sinaimg.cn/thumb180/7797e443jw1eityaj7i38j218g0p0tdn.jpg,http://ww3.sinaimg.cn/thumb180/7797e443jw1eityakcfwnj20p018gn10.jpg",,,,0,0,0,1406637754000
3735931742247094,2006443075,2006443075,陈雪俪,,烤箱不在身边的日子，只能依靠电饭煲！巧克力慕斯，依旧丝滑，忽略形状吧！[泪] 松交路,Bf4Kq9qzs,Android客户端,"http://ww4.sinaimg.cn/thumb180/7797e443jw1eio2x4to55j20p018gmzl.jpg,http://ww3.sinaimg.cn/thumb180/7797e443jw1eio2x66v0zj20p018gacu.jpg,http://ww3.sinaimg.cn/thumb180/7797e443jw1eio2x7m6l9j20p018gn0u.jpg",,,,0,1,2,1406199000000
3735250712672978,2006443075,2006443075,陈雪俪,,今天超市走一遭。回来发现家里不如外面凉快，打地铺的感脚，ok？[泪] 松交路,BeN1Zbdmy,Android客户端,http://ww2.sinaimg.cn/wap180/7797e443jw1eilwpgf0aoj20l311itaq.jpg,,,,0,0,0,1406036630000
3732934114875244,2006443075,2006443075,陈雪俪,,每次吃饭都是伤悲！吃啥好呢？ 松交路,BdOLxksgY,Android客户端,http://ww4.sinaimg.cn/wap180/7797e443jw1eieio785egj218g0p0jvt.jpg,,,,0,0,0,1405484310000
3732530623045506,2006443075,2006443075,陈雪俪,,吃饭饭赶紧看杉杉来了，下饭！对于配不配和原配，不理解，这样很好！ 松交路,BdEgKcMh4,Android客户端,http://ww2.sinaimg.cn/wap180/7797e443jw1eid8awen8sj20l311idhs.jpg,,,,0,0,0,1405388109000
3724523998424273,2006443075,2006443075,陈雪俪,,这个很好哦！！！@法国娇韵诗,BahYPzlxn,WALKIN,,,,,0,0,0,1403479181000
