3697763856573196,2796186762,/u/2796186762,趣多多想去兰卡,f,220,0,3022,364,,"娱乐宝来了。。。 我在:<a data-url=""http://t.cn/8FuybOA"" pgtype=""place"" name="""" otype=""8FuybOA"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8FuybOA&ep=AF1hDrzZi%2C2796186762%2CAF1hDrzZi%2C2796186762&pos=1&url_type=36&object_type=place"">梅茶三路</a>",http://m.weibo.cn/2796186762/AF1hDrzZi,iPhone客户端,,,,http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8FuybOA&pos=2&url_type=36&object_type=place,,0,1,0,1397099066
3697763617402616,3794765803,/u/3794765803,光宇手游,m,2,0,72,44,,"传说中的娱乐宝！ /坏笑解密“娱乐宝” <a data-url=""http://t.cn/8sKpCQz"" pgtype=""crawler"" name="""" otype=""8sKpCQz"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sKpCQz&ep=AF1hfv3L2%2C3794765803%2CAF1hfv3L2%2C3794765803&pos=1&url_type=39&object_type=crawler"">解密“娱乐宝”</a>",http://m.weibo.cn/3794765803/AF1hfv3L2,微博桌面,http://ww3.sinaimg.cn/mw690/e22f87ebjw1efabe8g3crj20hi0asdgi.jpg,,,,,0,0,0,1397099009
3697763566523744,2315795175,/u/2315795175,亦乐水,f,-1,0,1740,170,3697748446624312,"//<a href='http://m.weibo.cn/n/钛媒体'>@钛媒体</a>: <a href=""http://m.weibo.cn/k/%E5%A8%B1%E4%B9%90%E5%AE%9D%E6%98%AF%E4%BB%80%E4%B9%88%EF%BC%9F?from=feed"" class=""k"">#娱乐宝是什么？#</a> “娱乐宝”背后对接的是一款名为“国华华瑞1号终身寿险A款”的投连险产品，首期总投资额为7300万元。挂名“娱乐宝”的国华人寿投连险在募集完资金后，将再放到一个结构化信托计划的优先级中，该信托计划的总规模为5亿元。",http://m.weibo.cn/2315795175/AF1harn7G,360浏览器超速版,,,,,,0,0,0,1397098998
3697763256353694,3971288569,/u/3971288569,理财范-官微,m,2,0,648,2256,,"【娱乐宝到底是神马？】 最近，阿里推出的娱乐宝，宣称人人都可以当电影出品人，只要出100块钱就可以投资电影，“有机会享受跟主演明星见面、获得电影首映门票等娱乐权益，可参与同演员、制片人沟通，对电影故事有所影响”等等。<a data-url=""http://t.cn/8sK8pmY"" pgtype="""" name="""" otype=""8sK8pmY"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sK8pmY&ep=AF1gFqESW%2C3971288569%2CAF1gFqESW%2C3971288569&pos=1&url_type=0&object_type="">网页链接</a>",http://m.weibo.cn/3971288569/AF1gFqESW,微博 weibo.com,http://ww3.sinaimg.cn/mw690/ecb50df9jw1efabch5lsrj2064046glv.jpg,,,,,0,0,0,1397098924
3697761918951097,3994283877,/u/3994283877,破得像个灰太狼,f,-1,0,486,150,3696029230627084,省钱了才是王道啊，哈哈//<a href='http://m.weibo.cn/n/美食巧当家'>@美食巧当家</a>: 特色中国•湖南馆开馆巨献，赶超娱乐宝又一神投资。,http://m.weibo.cn/3994283877/AF1evByAx,微博 weibo.com,,,,,,0,0,0,1397098605
3697761859454392,3966464156,/u/3966464156,谁送我个QQ,f,-1,0,786,292,3696029230627084,这样的折扣，真的是在帮我们省钱了//<a href='http://m.weibo.cn/n/美食巧当家'>@美食巧当家</a>: 特色中国•湖南馆开馆巨献，赶超娱乐宝又一神投资。,http://m.weibo.cn/3966464156/AF1epDFwc,微博 weibo.com,,,,,,0,0,0,1397098590
3697760774318666,2627561563,/u/2627561563,中金在线保险,m,-1,0,3024,2022,,"【保险理财产品悠着买 娱乐宝理财靠谱不？】用你的钱拍电影，然后预定你看电影的权利。马云的鬼点子真是太多了！日前，处在网络快捷支付“风口浪尖”的阿里巴巴又看上了电影业—推出一款名为“娱乐宝”的保险理财产品，首期合作方为国华人寿，预期年化收益率7%。令人瞩目的是<a data-url=""http://t.cn/8sKWTHS"" pgtype=""crawler"" name="""" otype=""8sKWTHS"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sKWTHS&ep=AF1cFi7tU%2C2627561563%2CAF1cFi7tU%2C2627561563&pos=1&url_type=39&object_type=crawler"">保险理财产品悠着买 娱乐宝理财靠谱不？</a>",http://m.weibo.cn/2627561563/AF1cFi7tU,微博 weibo.com,,,,,,0,1,0,1397098331
3697759615474328,1645946983,/u/1645946983,SHTION,m,-1,0,2730,662,,"【什么是娱乐宝？个人买娱乐宝盈利吗？详细讲解 “娱乐宝”】阿里推出的娱乐宝，宣称人人都可以当电影出品人，只要出100块钱就可以投资电影，“有机会享受跟主演明星见面、获得电影首映门票等娱乐权益，可参与同演员、制片人沟通，对电影故事有所影响”等等。 一开始我以为… <a data-url=""http://t.cn/8sKQEFX"" pgtype="""" name="""" otype=""8sKQEFX"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sKQEFX&ep=AF1aNmY7C%2C1645946983%2CAF1aNmY7C%2C1645946983&pos=1&url_type=0&object_type="">网页链接</a>",http://m.weibo.cn/1645946983/AF1aNmY7C,多说评论框,http://ww4.sinaimg.cn/mw690/621b2867jw1efaaxq981jj20jg0bxju1.jpg,,,,,0,0,0,1397098055
3697759469314643,1806064627,/u/1806064627,琳欣00,f,-1,0,420,40,3692370241459681," //<a href='http://m.weibo.cn/n/创意铺子'>@创意铺子</a>:<a href=""http://m.weibo.cn/k/%E5%A8%B1%E4%B9%90%E5%AE%9D?from=feed"" class=""k"">#娱乐宝#</a> 屌丝捧红女神新机会！康忙~一起来！",http://m.weibo.cn/1806064627/AF1ayD5ab,iPhone客户端,,,,,,0,0,0,1397098021
3697759142723700,2627561563,/u/2627561563,中金在线保险,m,-1,0,3024,2022,,"【娱乐宝不保本不保底 7%收益或承担本金全无风险】“娱乐宝”对接的是一款名为“国华华瑞1号终身寿险A款”的投资连结型保险产品，“不保本不保底”，娱乐宝方面明确表示，这就意味着消费者在投资娱乐宝时要承担一定风险。在“余额宝”成为互联网金融热门话题之后<a data-url=""http://t.cn/8sKT1Ty"" pgtype="""" name="""" otype=""8sKT1Ty"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sKT1Ty&ep=AF1a2bqyE%2C2627561563%2CAF1a2bqyE%2C2627561563&pos=1&url_type=0&object_type="">网页链接</a>",http://m.weibo.cn/2627561563/AF1a2bqyE,微博 weibo.com,http://ww4.sinaimg.cn/mw690/9c9d685bgw1efaavq26pqj207y05qq3u.jpg,,,,,0,0,0,1397097942
3697758982599151,2853016445,/u/2853016445,钛媒体,f,3,0,8481,158万,3697748446624312,"<a href=""http://m.weibo.cn/k/%E5%A8%B1%E4%B9%90%E5%AE%9D%E6%98%AF%E4%BB%80%E4%B9%88%EF%BC%9F?from=feed"" class=""k"">#娱乐宝是什么？#</a> “娱乐宝”背后对接的是一款名为“国华华瑞1号终身寿险A款”的投连险产品，首期总投资额为7300万元。挂名“娱乐宝”的国华人寿投连险在募集完资金后，将再放到一个结构化信托计划的优先级中，该信托计划的总规模为5亿元。",http://m.weibo.cn/2853016445/AF19MaU9N,媒体版微博,,,,,,1,0,0,1397097905
3697756507890186,5034768853,/u/5034768853,玖信贷网络P2P平台,m,2,1,104,47280,,娱乐宝不保本不保底7%收益或承担本金全无风险。娱乐宝：理财还是娱乐？7%收益或要承担本金全无风险。“娱乐宝”对接的是一款名为 “国华华瑞1号终身寿险A款”的投资连结型保险产品，“不保本不保底”，娱乐宝方面明确表示，这就意味着消费者在投资娱乐宝时要承担一定风险。,http://m.weibo.cn/5034768853/AF15Mx6B4,搜狗高速浏览器,,,,,,0,0,0,1397097315
3697754049968731,3687248681,/u/3687248681,山西融福通投资公司,m,2,0,239,62,,"太原借款公司：娱乐宝是理财还是娱乐：7%收益或要承担本金全无风险 <a data-url=""http://t.cn/8sKHNSK"" pgtype="""" name="""" otype=""8sKHNSK"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sKHNSK&ep=AF11OFPjZ%2C3687248681%2CAF11OFPjZ%2C3687248681&pos=1&url_type=0&object_type="">网页链接</a>",http://m.weibo.cn/3687248681/AF11OFPjZ,微博桌面,,,,,,0,0,0,1397096728
3697751068061655,2293029320,/u/2293029320,俊世太保,m,220,0,9001,1011,,"【 娱乐宝三大问，阿里巴巴想干嘛？】最近看到不少朋友分析娱乐宝的时候，都会扯到电影投资风险大这件事情上。我大致了解了下什么是娱乐宝，以及是否具有风险的事情，..<a data-url=""http://t.cn/8sKTgfR"" pgtype="""" name="""" otype=""8sKTgfR"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sKTgfR&ep=AF0X0xPcH%2C2293029320%2CAF0X0xPcH%2C2293029320&pos=1&url_type=0&object_type="">网页链接</a> （分享自<a href='http://m.weibo.cn/n/搜狐新闻客户端'>@搜狐新闻客户端</a>）",http://m.weibo.cn/2293029320/AF0X0xPcH,搜狐新闻客户端,,,,,,0,0,0,1397096017
3697750388335829,3799577207,/u/3799577207,祈求静安l,m,-1,0,4776,345,,你只需要出资100元即可投资热门影视剧作品，预期年化收益7%，首批项目《小时代3》《小时代4》等，痴男怨女们还在等什么呢？娱乐宝， 马云果然是将众筹玩的很转啊！,http://m.weibo.cn/3799577207/AF0VUyYwR,微博 weibo.com,,,,,,0,0,0,1397095856
3697749385986067,2684920573,/u/2684920573,A5站长网会议资讯,f,5,0,1930,761,,"【放行娱乐宝是保监会急功近利，还是阿里又一次伟大金融创新？】最近，阿里推出的娱乐宝，宣称人人都可以当电影出品人，只要出100块钱就可以投资电影，“有机会享受跟主演明星见面、获得电影首映门票等娱乐权益，可参与同演员、制片人沟通，对电影故事有所影响”等等。<a data-url=""http://t.cn/8sKTN22"" pgtype="""" name="""" otype=""8sKTN22"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sKTN22&ep=AF0Uip7ft%2C2684920573%2CAF0Uip7ft%2C2684920573&pos=1&url_type=0&object_type="">网页链接</a>",http://m.weibo.cn/2684920573/AF0Uip7ft,微博 weibo.com,,,,,,0,0,0,1397095617
3697748140323599,2662162891,/u/2662162891,丹妮儿的天空,m,-1,0,337,76,,"解密阿里巴巴的娱乐宝【分享自<a href='http://m.weibo.cn/n/中搜搜悦'>@中搜搜悦</a>】<a data-url=""http://t.cn/8sKTtm7"" pgtype="""" name="""" otype=""8sKTtm7"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sKTtm7&ep=AF0Si1mbl%2C2662162891%2CAF0Si1mbl%2C2662162891&pos=1&url_type=0&object_type="">网页链接</a>",http://m.weibo.cn/2662162891/AF0Si1mbl,中搜搜悦,http://ww1.sinaimg.cn/mw690/9ead61cbjw1efa9malhn2j204m03b3yi.jpg,,,,,0,0,0,1397095319
3697747817308672,3176464783,/u/3176464783,中国服务贸易协会电子商务委员会,f,7,0,948,479,,今日微信分享：1、200亿元的腾讯产业共赢基金，爱看什么项目？；2、解密“娱乐宝”；3、虚拟运营商：牌照背后的意味；4、互联网安全不眠夜：“心脏出血”，波及网银电商；【微信公众号：CECIA2013】 关注电商委微信平台！,http://m.weibo.cn/3176464783/AF0RLuFjO,微博 weibo.com,http://ww1.sinaimg.cn/mw690/bd55018ftw1efa9kxetb2j20980dcwfn.jpg,,,,,0,0,0,1397095243
3697747301344051,2357213493,/u/2357213493,虎嗅网,m,3,0,17801,20万,,"【解密“娱乐宝”】<a href='http://m.weibo.cn/n/周展宏'>@周展宏</a> ：“娱乐宝”这样的保险产品作为一种文化艺术产品的创新营销策略，或许可以持续地运作下去；而如果作为一种不保本不保底的高风险理财产品，它注定会成为一种小众产品。保监会可以给保险购买人更多的保护，而不是任由设计和销售方对其进行解释和包装 <a data-url=""http://t.cn/8sKpCQz"" pgtype=""crawler"" name="""" otype=""8sKpCQz"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sKpCQz&ep=AF0QW5DEf%2C2357213493%2CAF0QW5DEf%2C2357213493&pos=1&url_type=39&object_type=crawler"">解密“娱乐宝”</a> ",http://m.weibo.cn/2357213493/AF0QW5DEf,虎嗅网,http://ww2.sinaimg.cn/mw690/8c803935jw1efa9itmltlj20jg0bxwh7.jpg,,,,,5,2,3,1397095120
3697746282269832,5028236546,/u/5028236546,玩儿De,m,-1,0,172,6,,你只需要出资100元即可投资热门影视剧作品，预期年化收益7%，首批项目《小时代3》《小时代4》等，痴男怨女们还在等什么呢？娱乐宝， 马云果然是将众筹玩的很转啊！,http://m.weibo.cn/5028236546/AF0Pi9wuc,微博 weibo.com,,,,,,0,0,0,1397094877
3697745489450943,3292025191,/u/3292025191,结爱丶默许浮生7,f,-1,0,2386,463,,你只需要出资100元即可投资热门影视剧作品，预期年化收益7%，首批项目《小时代3》《小时代4》等，痴男怨女们还在等什么呢？娱乐宝， 马云果然是将众筹玩的很转啊！,http://m.weibo.cn/3292025191/AF0O0DECz,微博 weibo.com,,,,,,0,0,0,1397094688
3697744973337636,2013396893,/u/2013396893,痞子袁涛,m,0,0,5954,1063,,<a href='http://m.weibo.cn/n/高晓松'>@高晓松</a> 高老师，能够谈谈<a href='http://m.weibo.cn/n/阿里-娱乐宝'>@阿里-娱乐宝</a> 对中国影视的影响？在好莱坞有各种保险公司来帮助剧本顺利开始，前期由保险公司来投入，影片大卖后获得不菲的回报。我认为阿里的娱乐宝是对中国影视产业的巨大推动...而且让影视变的更加有趣！谢谢！,http://m.weibo.cn/2013396893/AF0Nbe0gQ,微博 weibo.com,,,,,,0,0,0,1397094565
3697744730040871,3816258951,/u/3816258951,用户3816258951,m,-1,1,453,242,,你只需要出资100元即可投资热门影视剧作品，预期年化收益7%，首批项目《小时代3》《小时代4》等，痴男怨女们还在等什么呢？娱乐宝， 马云果然是将众筹玩的很转啊！,http://m.weibo.cn/3816258951/AF0MN0aDd,微博 weibo.com,,,,,,0,0,0,1397094507
3697743391906692,3857801498,/u/3857801498,厦门拾联科技监控,m,-1,0,244,22,,"发表了博文 《解密“娱乐宝”》 - 　　 　　思维眼：最近，阿里推出的娱乐宝，宣称人人都可以当电影出品人，只要出100块钱就可以投资电影，“有机会享受跟主演明星见面、获得电影首映门票等娱乐权益，可参与 <a data-url=""http://t.cn/8sKY5EH"" pgtype=""article"" name="""" otype=""8sKY5EH"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sKY5EH&ep=AF0KD8016%2C3857801498%2CAF0KD8016%2C3857801498&pos=1&url_type=39&object_type=article"">解密“娱乐宝”</a>",http://m.weibo.cn/3857801498/AF0KD8016,新浪博客,,,,,,0,0,0,1397094188
3697742439951656,2789900590,/u/2789900590,1998年2月10日嘉慕,m,-1,0,3775,260,,"【腾讯理财开卖网络信托 两款产品已售罄|信托产品|信托理财|网络信托_新浪财经_新浪网】继阿里推出“做电影投资人”的“娱乐宝”项目后，近日，腾讯打出“买信托就选‘白富美’”的口号，目标群体锁定高资产群... <a data-url=""http://t.cn/8so1kSO"" pgtype="""" name="""" otype=""8so1kSO"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8so1kSO&ep=AF0J5FKSA%2C2789900590%2CAF0J5FKSA%2C2789900590&pos=1&url_type=34&object_type="">网页链接</a>",http://m.weibo.cn/2789900590/AF0J5FKSA,微博 weibo.com,,,,,,0,0,0,1397093961
3697742368640503,3044921272,/u/3044921272,杨莉芹68,f,-1,0,2199,227,,"【四天卖出7300万 用娱乐宝理财靠谱吗|娱乐宝|投资|理财_新浪财经_新浪网】去年6月，互联网理财神器“余额宝”横空出世，大量银行活期存款流向货币基金“余额宝”，不到一年时间，其资金规模逼近万亿元。... <a data-url=""http://t.cn/8sonw9j"" pgtype="""" name="""" otype=""8sonw9j"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sonw9j&ep=AF0IYAfMX%2C3044921272%2CAF0IYAfMX%2C3044921272&pos=1&url_type=0&object_type="">网页链接</a>",http://m.weibo.cn/3044921272/AF0IYAfMX,微博 weibo.com,,,,,,0,0,0,1397093944
3697742302202977,3506757761,/u/3506757761,理财微助理,m,2,0,638,54622,,"【娱乐宝不保本不保底 7%收益或承担本金全无风险】娱乐宝：理财还是娱乐？ 7%收益或要承担本金全无风险。“娱乐宝”对接的是一款名为“国华华瑞1号终身寿险A款”的投资连结型保险产品，“不保本不保底”，娱乐宝方面明确表示，这就意味着消费者在投资娱乐宝时要承担一定风险。 <a data-url=""http://t.cn/8sKjso7"" pgtype="""" name="""" otype=""8sKjso7"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sKjso7&ep=AF0IS9f5T%2C3506757761%2CAF0IS9f5T%2C3506757761&pos=1&url_type=34&object_type="">网页链接</a> ",http://m.weibo.cn/3506757761/AF0IS9f5T,新浪财经,,,,,,1,0,0,1397093928
3697741181906646,2919704532,/u/2919704532,2次元死宅夏旋1983,f,-1,0,3714,275,,"【腾讯理财开卖网络信托 两款产品已售罄|信托产品|信托理财|网络信托_新浪财经_新浪网】继阿里推出“做电影投资人”的“娱乐宝”项目后，近日，腾讯打出“买信托就选‘白富美’”的口号，目标群体锁定高资产群... <a data-url=""http://t.cn/8so1kSO"" pgtype="""" name="""" otype=""8so1kSO"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8so1kSO&ep=AF0H4800m%2C2919704532%2CAF0H4800m%2C2919704532&pos=1&url_type=34&object_type="">网页链接</a>",http://m.weibo.cn/2919704532/AF0H4800m,微博 weibo.com,,,,,,0,0,0,1397093661
3697741114402595,1588987770,/u/1588987770,儒雅的Charlene,m,-1,0,3896,328,,"【四天卖出7300万 用娱乐宝理财靠谱吗|娱乐宝|投资|理财_新浪财经_新浪网】去年6月，互联网理财神器“余额宝”横空出世，大量银行活期存款流向货币基金“余额宝”，不到一年时间，其资金规模逼近万亿元。... <a data-url=""http://t.cn/8sonw9j"" pgtype="""" name="""" otype=""8sonw9j"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sonw9j&ep=AF0GXitjB%2C1588987770%2CAF0GXitjB%2C1588987770&pos=1&url_type=0&object_type="">网页链接</a>",http://m.weibo.cn/1588987770/AF0GXitjB,微博 weibo.com,,,,,,0,0,0,1397093645
3697739927544019,3043476994,/u/3043476994,孙焱冰forever,m,-1,0,2013,167,,"【腾讯理财开卖网络信托 两款产品已售罄|信托产品|信托理财|网络信托_新浪财经_新浪网】继阿里推出“做电影投资人”的“娱乐宝”项目后，近日，腾讯打出“买信托就选‘白富美’”的口号，目标群体锁定高资产群... <a data-url=""http://t.cn/8so1kSO"" pgtype="""" name="""" otype=""8so1kSO"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8so1kSO&ep=AF0F2vExJ%2C3043476994%2CAF0F2vExJ%2C3043476994&pos=1&url_type=34&object_type="">网页链接</a>",http://m.weibo.cn/3043476994/AF0F2vExJ,微博 weibo.com,,,,,,0,0,0,1397093361
3697739856349562,3043740362,/u/3043740362,彭锴小盆友,m,-1,0,2226,164,,"【四天卖出7300万 用娱乐宝理财靠谱吗|娱乐宝|投资|理财_新浪财经_新浪网】去年6月，互联网理财神器“余额宝”横空出世，大量银行活期存款流向货币基金“余额宝”，不到一年时间，其资金规模逼近万亿元。... <a data-url=""http://t.cn/8sonw9j"" pgtype="""" name="""" otype=""8sonw9j"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.cn%2F8sonw9j&ep=AF0EVqDOi%2C3043740362%2CAF0EVqDOi%2C3043740362&pos=1&url_type=0&object_type="">网页链接</a>",http://m.weibo.cn/3043740362/AF0EVqDOi,微博 weibo.com,,,,,,0,0,0,1397093345
